Tram/Red-High_1_20101209.fits	08/12/2010	12:00:00	14/12/2010	11:59:59
Tram/Red-High_1_20101215.fits	14/12/2010	12:00:00	21/12/2010      11:59:59
Tram/Red-High_1_20101221.fits	21/12/2010	12:00:00	23/12/2010	11:59:59
Tram/Red-High_1_20101224.fits	23/12/2010	12:00:00	24/12/2010	11:59:59
Tram/Red-High_1_20101225.fits	24/12/2010	12:00:00	27/12/2010	11:59:59
Tram/Red-High_1_20101228.fits	27/12/2010	12:00:00	31/12/2010	11:59:59
Tram/Red-High_1_20110101.fits	31/12/2010	12:00:00	01/01/2011	11:59:59
Tram/Red-High_1_20110102.fits	01/01/2011	12:00:00	02/01/2011	11:59:59
Tram/Red-High_1_20110103.fits	02/01/2011	12:00:00	03/01/2011	11:59:59
Tram/Red-High_1_20110104.fits	03/01/2011	12:00:00	04/01/2011	11:59:59
Tram/Red-High_1_20110105.fits	04/01/2011	12:00:00	05/01/2011	11:59:59
Tram/Red-High_1_20110106.fits	05/01/2011	12:00:00	06/01/2011	11:59:59
Tram/Red-High_1_20110107.fits	06/01/2011	12:00:00	07/01/2011	11:59:59
Tram/Red-High_1_20110108.fits	07/01/2011	12:00:00	08/01/2011	11:59:59
Tram/Red-High_1_20110109.fits	08/01/2011	12:00:00	09/01/2011	11:59:59
Tram/Red-High_1_20110110.fits	09/01/2011	12:00:00	10/01/2011	11:59:59
Tram/Red-High_1_20110111.fits	10/01/2011	12:00:00	11/01/2011	11:59:59
Tram/Red-High_1_20110112.fits	11/01/2011	12:00:00	12/01/2011	11:59:59
Tram/Red-High_1_20110113.fits	12/01/2011	12:00:00	04/02/2011	11:59:59
Tram/Red-High_1_20110205.fits	04/02/2011	12:00:00	05/02/2011	11:59:59
Tram/Red-High_1_20110206.fits	05/02/2011	12:00:00	06/02/2011	11:59:59
Tram/Red-High_1_20110207.fits	06/02/2011	12:00:00	07/02/2011	11:59:59
Tram/Red-High_1_20110208.fits	07/02/2011	12:00:00	12/02/2011	11:59:59
Tram/Red-High_1_20110213.fits	12/02/2011	12:00:00	13/02/2011	11:59:59
Tram/Red-High_1_20110214.fits	13/02/2011	12:00:00	14/02/2011	11:59:59
Tram/Red-High_1_20110215.fits	14/02/2011	12:00:00	16/02/2011	11:59:59
Tram/Red-High_1_20110217.fits	16/02/2011	12:00:00	17/02/2011	11:59:59
Tram/Red-High_1_20110218.fits	17/02/2011	12:00:00	18/02/2011	11:59:59
Tram/Red-High_1_20110219.fits	18/02/2011	12:00:00	19/02/2011	11:59:59
Tram/Red-High_1_20110220.fits	19/02/2011	12:00:00	20/02/2011	11:59:59
Tram/Red-High_1_20110221.fits	20/02/2011	12:00:00	21/02/2011	11:59:59
Tram/Red-High_1_20110222.fits	21/02/2011	12:00:00	22/02/2011	11:59:59
Tram/Red-High_1_20110223.fits	22/02/2011	12:00:00	23/02/2011	11:59:59
Tram/Red-High_1_20110224.fits	23/02/2011	12:00:00	24/02/2011	11:59:59
Tram/Red-High_1_20110225.fits	24/02/2011	12:00:00	25/02/2011	11:59:59
Tram/Red-High_1_20110226.fits	25/02/2011	12:00:00	26/02/2011	11:59:59
Tram/Red-High_1_20110227.fits	26/02/2011	12:00:00	27/02/2011	11:59:59
Tram/Red-High_1_20110228.fits	27/02/2011	12:00:00	28/02/2011	11:59:59
Tram/Red-High_1_20110301.fits	28/02/2011	12:00:00	01/03/2011	11:59:59
Tram/Red-High_1_20110302.fits	01/03/2011	12:00:00	02/03/2011	11:59:59
Tram/Red-High_1_20110303.fits	02/03/2011	12:00:00	21/03/2011	11:59:59
Tram/Red-High_1_20110322.fits	21/03/2011	12:00:00	22/03/2011	11:59:59
Tram/Red-High_1_20110323.fits	22/03/2011	12:00:00	23/03/2011	11:59:59
Tram/Red-High_1_20110324.fits	23/03/2011	12:00:00	24/03/2011	11:59:59
Tram/Red-High_1_20110325.fits	24/03/2011	12:00:00	25/03/2011	11:59:59
Tram/Red-High_1_20110326.fits	25/03/2011	12:00:00	26/03/2011	11:59:59
Tram/Red-High_1_20110327.fits	26/03/2011	12:00:00	27/03/2011	11:59:59
Tram/Red-High_1_20110328.fits	27/03/2011	12:00:00	28/03/2011	11:59:59
Tram/Red-High_1_20110329.fits	28/03/2011	12:00:00	29/03/2011	11:59:59
Tram/Red-High_1_20110330.fits	29/03/2011	12:00:00	30/03/2011	11:59:59
Tram/Red-High_1_20110331.fits	30/03/2011	12:00:00	31/03/2011	11:59:59
Tram/Red-High_1_20110401.fits	31/03/2011	12:00:00	01/04/2011	11:59:59
Tram/Red-High_1_20110402.fits	01/04/2011	12:00:00	02/04/2011	11:59:59
Tram/Red-High_1_20110403.fits	02/04/2011	12:00:00	03/04/2011	11:59:59
Tram/Red-High_1_20110404.fits	03/04/2011	12:00:00	04/04/2011	11:59:59
Tram/Red-High_1_20110405.fits	04/04/2011	12:00:00	05/04/2011	11:59:59
Tram/Red-High_1_20110406.fits	05/04/2011	12:00:00	06/04/2011	11:59:59
Tram/Red-High_1_20110407.fits	06/04/2011	12:00:00	07/04/2011	11:59:59
Tram/Red-High_1_20110408.fits	07/04/2011	12:00:00	08/04/2011	11:59:59
Tram/Red-High_1_20110409.fits	08/04/2011	12:00:00	09/04/2011	11:59:59
Tram/Red-High_1_20110410.fits	09/04/2011	12:00:00	10/04/2011	11:59:59
Tram/Red-High_1_20110411.fits	10/04/2011	12:00:00	11/04/2011	11:59:59
Tram/Red-High_1_20110412.fits	11/04/2011	12:00:00	12/04/2011	11:59:59
Tram/Red-High_1_20110413.fits	12/04/2011	12:00:00	13/04/2011	11:59:59
Tram/Red-High_1_20110414.fits	13/04/2011	12:00:00	14/04/2011	11:59:59
Tram/Red-High_1_20110415.fits	14/04/2011	12:00:00	21/04/2011	11:59:59
Tram/Red-High_1_20110422.fits	21/04/2011	12:00:00	22/04/2011	11:59:59
Tram/Red-High_1_20110423.fits	22/04/2011	12:00:00	23/04/2011	11:59:59
Tram/Red-High_1_20110424.fits	23/04/2011	12:00:00	24/04/2011	11:59:59
Tram/Red-High_1_20110425.fits	24/04/2011	12:00:00	25/04/2011	11:59:59
Tram/Red-High_1_20110426.fits	25/04/2011	12:00:00	26/04/2011	11:59:59
Tram/Red-High_1_20110427.fits	26/04/2011	12:00:00	03/05/2011	11:59:59
Tram/Red-High_1_20110504.fits	03/05/2011	12:00:00	04/05/2011	11:59:59
Tram/Red-High_1_20110505.fits	04/05/2011	12:00:00	05/05/2011	11:59:59
Tram/Red-High_1_20110506.fits	05/05/2011	12:00:00	06/05/2011	11:59:59
Tram/Red-High_1_20110507.fits	06/05/2011	12:00:00	07/05/2011	11:59:59
Tram/Red-High_1_20110508.fits	07/05/2011	12:00:00	09/05/2011	11:59:59
Tram/Red-High_1_20110510.fits	09/05/2011	12:00:00	10/05/2011	11:59:59
Tram/Red-High_1_20110511.fits	10/05/2011	12:00:00	11/05/2011	11:59:59
Tram/Red-High_1_20110512.fits	11/05/2011	12:00:00	12/05/2011	11:59:59
Tram/Red-High_1_20110513.fits	12/05/2011	12:00:00	13/05/2011	11:59:59
Tram/Red-High_1_20110514.fits	13/05/2011	12:00:00	14/05/2011	11:59:59
Tram/Red-High_1_20110515.fits	14/05/2011	12:00:00	15/05/2011	11:59:59
Tram/Red-High_1_20110516.fits	15/05/2011	12:00:00	16/05/2011	11:59:59
Tram/Red-High_1_20110517.fits	16/05/2011	12:00:00	17/05/2011	11:59:59
Tram/Red-High_1_20110518.fits	17/05/2011	12:00:00	18/05/2011	11:59:59
Tram/Red-High_1_20110519.fits	18/05/2011	12:00:00	19/05/2011	11:59:59
Tram/Red-High_1_20110520.fits	19/05/2011	12:00:00	20/05/2011	11:59:59
Tram/Red-High_1_20110521.fits	20/05/2011	12:00:00	21/05/2011	11:59:59
Tram/Red-High_1_20110522.fits	21/05/2011	12:00:00	22/05/2011	11:59:59
Tram/Red-High_1_20110523.fits	22/05/2011	12:00:00	23/05/2011	11:59:59
Tram/Red-High_1_20110524.fits	23/05/2011	12:00:00	24/05/2011	11:59:59
Tram/Red-High_1_20110525.fits	24/05/2011	12:00:00	26/05/2011	11:59:59
Tram/Red-High_1_20110527.fits	26/05/2011	12:00:00	27/05/2011	11:59:59
Tram/Red-High_1_20110528.fits	27/05/2011	12:00:00	28/05/2011	11:59:59
Tram/Red-High_1_20110529.fits	28/05/2011	12:00:00	29/05/2011	11:59:59
Tram/Red-High_1_20110530.fits	29/05/2011	12:00:00	30/05/2011	11:59:59
Tram/Red-High_1_20110531.fits	30/05/2011	12:00:00	31/05/2011	11:59:59
Tram/Red-High_1_20110601.fits	31/05/2011	12:00:00	01/06/2011	11:59:59
Tram/Red-High_1_20110602.fits	01/06/2011	12:00:00	02/06/2011	11:59:59
Tram/Red-High_1_20110603.fits	02/06/2011	12:00:00	03/06/2011	11:59:59
Tram/Red-High_1_20110604.fits	03/06/2011	12:00:00	04/06/2011	11:59:59
